assertion_id,rule,side,事件,结论,依据,经典原文
zg_323,格局,ziwei,格局,巨门太阳同宫——照破暗昧，口才出众,巨日同宫主口才,《紫微斗数全书》格局篇
zg_324,格局,ziwei,格局,巨门天机同宫——心思缜密，思虑周详,巨机同宫主心思,《紫微斗数全书》格局篇
zg_325,格局,ziwei,格局,廉贞七杀同宫——将星得地，刚毅果敢,廉杀同宫主将星,《紫微斗数全书》格局篇
zg_326,格局,ziwei,格局,破军入庙——英雄独断，开创能力强,雄宿乾元主开创,《紫微斗数全书》格局篇
fm_301,父母,ziwei,父母关系,父母尊贵，父母缘好,紫微帝星尊贵，坐父母宫主父母贵,《紫微斗数全书》父母宫论
fm_302,父母,ziwei,父母关系,父母聚少离多，多变动,天机多变，坐父母宫主父母聚散,《紫微斗数全书》父母宫论
fm_303,父母,ziwei,父母关系,父母开朗，父亲缘好,太阳光明，坐父母宫主父缘好,《紫微斗数全书》父母宫论
fm_304,父母,ziwei,父母关系,父母刚强，父母缘薄,武曲刚强，坐父母宫主父母缘薄,《紫微斗数全书》父母宫论
fm_305,父母,ziwei,父母关系,父母温和，父母缘好,天同温和，坐父母宫主父母缘好,《紫微斗数全书》父母宫论
fm_306,父母,ziwei,父母关系,父母多是非，父母缘复杂,廉贞是非，坐父母宫主父母缘复杂,《紫微斗数全书》父母宫论
fm_307,父母,ziwei,父母关系,父母稳重，父母有靠,天府稳重，坐父母宫主父母有靠,《紫微斗数全书》父母宫论
fm_308,父母,ziwei,父母关系,父母温柔，母亲缘好,太阴温柔，坐父母宫主母缘好,《紫微斗数全书》父母宫论
fm_309,父母,ziwei,父母关系,父母多才，父母缘复杂,贪狼多才，坐父母宫主父母缘复杂,《紫微斗数全书》父母宫论
fm_310,父母,ziwei,父母关系,父母多口舌，父母缘薄,巨门口舌，坐父母宫主父母缘薄,《紫微斗数全书》父母宫论
fm_311,父母,ziwei,父母关系,父母端正，父母缘好,天相端正，坐父母宫主父母缘好,《紫微斗数全书》父母宫论
fm_312,父母,ziwei,父母关系,父母有荫庇，父母有靠,天梁荫星，坐父母宫主父母有靠,《紫微斗数全书》父母宫论
fm_313,父母,ziwei,父母关系,父母刚烈，父母缘薄,七杀肃杀，坐父母宫主父母缘薄,《紫微斗数全书》父母宫论
fm_314,父母,ziwei,父母关系,父母多变，父母缘薄,破军变动，坐父母宫主父母缘薄,《紫微斗数全书》父母宫论
fm_315,父母,ziwei,父母关系,父母有辅佐、得人助（左辅主助力）,左辅为贵人星坐父母宫，主父母有辅佐、得人助,《紫微斗数全书》辅星论
fm_316,父母,ziwei,父母关系,父母有辅佐、得人助（右弼主辅弼）,右弼为贵人星坐父母宫，主父母有辅佐、得人助,《紫微斗数全书》辅星论
fm_317,父母,ziwei,父母关系,父母有才学、文雅,文昌主才学坐父母宫，主父母有才学、文雅,《紫微斗数全书》辅星论
fm_318,父母,ziwei,父母关系,父母有才艺、聪慧,文曲主才艺坐父母宫，主父母有才艺、聪慧,《紫微斗数全书》辅星论
fm_319,父母,ziwei,父母关系,父母遇贵、逢凶化吉（天魁阳贵显助）,天魁为天乙贵人坐父母宫，主父母遇贵、逢凶化吉,《紫微斗数全书》辅星论
fm_320,父母,ziwei,父母关系,父母遇贵、逢凶化吉（天钺阴贵暗扶）,天钺为天乙贵人坐父母宫，主父母遇贵、逢凶化吉,《紫微斗数全书》辅星论
fm_321,父母,ziwei,父母关系,父母有财、衣食丰足,禄存主财禄坐父母宫，主父母有财、衣食丰足,《紫微斗数全书》辅星论
fm_322,父母,ziwei,父母关系,父母好动、奔波,天马主动坐父母宫，主父母好动、奔波,《紫微斗数全书》辅星论
zw_301,父母,ziwei,六亲,父母宫煞 → 父母缘薄或父亲刑克,父母宫煞主父母不利（《紫微斗数全书》父母宫论）,《紫微斗数全书》父母宫论）
zw_302,父母,ziwei,六亲,父母宫化忌 → 为父母操心，父母健康/缘薄,父母宫化忌主父母忧（《紫微斗数全书》父母宫四化论）,《紫微斗数全书》父母宫四化论）
tz_101,田宅,ziwei,房产,田宅宫见财星（武曲/太阴/天府）→ 置产置业能力强，名下房产丰,财星入田宅主置业（《紫微斗数全书》田宅宫论；0104 武曲破军田宅二间公寓）,《紫微斗数全书》田宅宫论
tz_102,田宅,ziwei,房产,田宅宫化禄 → 房产丰盈、置产顺利，靠房产受益,田宅宫化禄主房产丰（《紫微斗数全书》田宅宫四化论）,《紫微斗数全书》田宅宫四化论）
tz_103,田宅,ziwei,房产,田宅宫煞（无财星）→ 房产变动大、置产多波折（买卖频繁/搬动），非必然难守,"田宅宫煞主房产变动（《紫微斗数全书》）——煞主""动""非""败""：置产经变动波折而成功（用户 1981 男命田宅宫煞仍买 6 套房收租）；有财星者煞亦主置产多波折","《紫微斗数全书》）——煞主""动""非""败""：置产经变动波折而成功（用户 1981 男命田宅宫煞仍买 6 套房收租）"
tz_104,田宅,ziwei,房产,田宅宫主星落陷（无财星）→ 置产难，房产运势弱,田宅宫主星陷主置产难（《紫微斗数全书》）,《紫微斗数全书》
zt_301,田宅,ziwei,房产,家宅尊贵，房产有成,紫微帝星，坐田宅宫主房产有成,《紫微斗数全书》田宅宫论
zt_302,田宅,ziwei,房产,家宅多变动，搬迁,天机多变，坐田宅宫主家宅变动,《紫微斗数全书》田宅宫论
zt_303,田宅,ziwei,房产,家宅光明，房产有成,太阳光明，坐田宅宫主房产有成,《紫微斗数全书》田宅宫论
zt_304,田宅,ziwei,房产,家宅财星，房产有成,武曲财星，坐田宅宫主房产有成,《紫微斗数全书》田宅宫论
zt_305,田宅,ziwei,房产,家宅安逸，安土重迁,天同安逸，坐田宅宫主安土重迁,《紫微斗数全书》田宅宫论
zt_306,田宅,ziwei,房产,家宅多是非，防宅争,廉贞是非，坐田宅宫主防宅争,《紫微斗数全书》田宅宫论
zt_307,田宅,ziwei,房产,家宅库星，房产丰厚,天府库星，坐田宅宫主房产丰厚,《紫微斗数全书》田宅宫论
zt_308,田宅,ziwei,房产,家宅田宅主，房产有成,太阴田宅主，坐田宅宫主房产有成,《紫微斗数全书》田宅宫论
zt_309,田宅,ziwei,房产,家宅多花费，房产多变动,贪狼花费，坐田宅宫主房产多变动,《紫微斗数全书》田宅宫论
zt_310,田宅,ziwei,房产,家宅多口舌，防宅争,巨门口舌，坐田宅宫主防宅争,《紫微斗数全书》田宅宫论
zt_311,田宅,ziwei,房产,家宅端正，家宅和睦,天相端正，坐田宅宫主家宅和睦,《紫微斗数全书》田宅宫论
zt_312,田宅,ziwei,房产,家宅有荫庇，房产有靠,天梁荫星，坐田宅宫主房产有靠,《紫微斗数全书》田宅宫论
zt_313,田宅,ziwei,房产,家宅变动大，搬迁,七杀变动，坐田宅宫主搬迁,《紫微斗数全书》田宅宫论
zt_314,田宅,ziwei,房产,家宅多变，搬迁,破军变动，坐田宅宫主搬迁,《紫微斗数全书》田宅宫论
zt_315,田宅,ziwei,房产,家宅有辅佐、得人助（左辅主助力）,左辅为贵人星坐田宅宫，主田宅有辅佐、得人助,《紫微斗数全书》辅星论
zt_316,田宅,ziwei,房产,家宅有辅佐、得人助（右弼主辅弼）,右弼为贵人星坐田宅宫，主田宅有辅佐、得人助,《紫微斗数全书》辅星论
zt_317,田宅,ziwei,房产,家宅有才学、文雅,文昌主才学坐田宅宫，主田宅有才学、文雅,《紫微斗数全书》辅星论
zt_318,田宅,ziwei,房产,家宅有才艺、聪慧,文曲主才艺坐田宅宫，主田宅有才艺、聪慧,《紫微斗数全书》辅星论
zt_319,田宅,ziwei,房产,家宅遇贵、逢凶化吉（天魁阳贵显助）,天魁为天乙贵人坐田宅宫，主田宅遇贵、逢凶化吉,《紫微斗数全书》辅星论
zt_320,田宅,ziwei,房产,家宅遇贵、逢凶化吉（天钺阴贵暗扶）,天钺为天乙贵人坐田宅宫，主田宅遇贵、逢凶化吉,《紫微斗数全书》辅星论
zt_321,田宅,ziwei,房产,家宅有财、衣食丰足,禄存主财禄坐田宅宫，主田宅有财、衣食丰足,《紫微斗数全书》辅星论
zt_322,田宅,ziwei,房产,家宅好动、奔波,天马主动坐田宅宫，主田宅好动、奔波,《紫微斗数全书》辅星论
zj_301,疾厄,ziwei,健康,体质尊贵，先天底子好，少大病,紫微属土为尊，坐疾厄宫主体质尊贵少病,《紫微斗数全书》疾厄宫论
zj_302,疾厄,ziwei,健康,肝胆、神经系统，多思虑劳神,天机属木主肝胆，坐疾厄宫主神经思虑,《紫微斗数全书》疾厄宫论
zj_303,疾厄,ziwei,健康,心脏、眼睛（火），防心火目疾,太阳属火主心，坐疾厄宫主心火目疾,《紫微斗数全书》疾厄宫论
zj_304,疾厄,ziwei,健康,肺、呼吸道（金），防呼吸道疾病,武曲属金主肺，坐疾厄宫主呼吸道疾病,《紫微斗数全书》疾厄宫论
zj_305,疾厄,ziwei,健康,肾、泌尿系统（水），防泌尿水肿,天同属水主肾，坐疾厄宫主泌尿疾病,《紫微斗数全书》疾厄宫论
zj_306,疾厄,ziwei,健康,血液循环、内分泌，多暗疾,廉贞属火主血，坐疾厄宫主血液循环暗疾,《紫微斗数全书》疾厄宫论
zj_307,疾厄,ziwei,健康,脾胃、消化（土），体质尚可,天府属土主脾胃，坐疾厄宫主体质尚可,《紫微斗数全书》疾厄宫论
zj_308,疾厄,ziwei,健康,肾、妇科（水），防肾妇科,太阴属水主肾，坐疾厄宫主肾妇科,《紫微斗数全书》疾厄宫论
zj_309,疾厄,ziwei,健康,肝胆、内分泌（木），防欲多耗身,贪狼属木主肝胆，坐疾厄宫主内分泌耗身,《紫微斗数全书》疾厄宫论
zj_310,疾厄,ziwei,健康,口腔、咽喉、肠胃（土），多隐疾,巨门主口舌肠胃，坐疾厄宫主隐疾,《紫微斗数全书》疾厄宫论
zj_311,疾厄,ziwei,健康,泌尿（水），体质平和,天相属水主泌尿，坐疾厄宫主体质平和,《紫微斗数全书》疾厄宫论
zj_312,疾厄,ziwei,健康,脾胃（土），有惊无险逢凶化吉,天梁属土主脾胃，坐疾厄宫主有惊无险,《紫微斗数全书》疾厄宫论
zj_313,疾厄,ziwei,健康,外伤、手术（金），体质刚健,七杀属金肃杀，坐疾厄宫主外伤手术,《紫微斗数全书》疾厄宫论
zj_314,疾厄,ziwei,健康,内分泌、妇科（水），防变动伤身,破军属水变动，坐疾厄宫主内分泌妇科,《紫微斗数全书》疾厄宫论
zw_101,疾厄,ziwei,健康,疾厄宫化忌+陷：健康大凶（心脏/血光/慢性疾）,疾厄宫主星化忌且落陷 → 该脏腑疾病（0116 廉贞忌+破军陷→心脏）,《紫微斗数全书》疾厄宫四化：疾厄宫化忌而星陷主健康大凶
zw_601,疾厄,ziwei,寿元,疾厄宫化忌 → 健康隐患重（对应主星脏腑），需关注大限/流年引动（寿关信号）,疾厄宫化忌主疾厄（《紫微斗数全书》）；寿元为大限流年引动——归 agent 考时，不作硬断,《紫微斗数全书》）
fd_301,福德,ziwei,精神,精神尊贵，福气深厚,紫微尊贵，坐福德宫主福气深厚,《紫微斗数全书》福德宫论
fd_302,福德,ziwei,精神,精神多思虑，劳心,天机多思，坐福德宫主劳心,《紫微斗数全书》福德宫论
fd_303,福德,ziwei,精神,精神光明，乐观,太阳光明，坐福德宫主乐观,《紫微斗数全书》福德宫论
fd_304,福德,ziwei,精神,精神刚强，劳碌,武曲刚强，坐福德宫主劳碌,《紫微斗数全书》福德宫论
fd_305,福德,ziwei,精神,精神安逸，福气好,天同福星，坐福德宫主福气好,《紫微斗数全书》福德宫论
fd_306,福德,ziwei,精神,精神多烦恼，防是非,廉贞是非，坐福德宫主烦恼,《紫微斗数全书》福德宫论
fd_307,福德,ziwei,精神,精神稳重，福气厚,天府稳重，坐福德宫主福气厚,《紫微斗数全书》福德宫论
fd_308,福德,ziwei,精神,精神内敛，宁静,太阴内敛，坐福德宫主宁静,《紫微斗数全书》福德宫论
fd_309,福德,ziwei,精神,精神多欲，防耗神,贪狼多欲，坐福德宫主防耗神,《紫微斗数全书》福德宫论
fd_310,福德,ziwei,精神,精神多虑，防郁,巨门多虑，坐福德宫主防郁,《紫微斗数全书》福德宫论
fd_311,福德,ziwei,精神,精神平和，福气好,天相平和，坐福德宫主福气好,《紫微斗数全书》福德宫论
fd_312,福德,ziwei,精神,精神有荫庇，逢凶化吉,天梁荫星，坐福德宫主逢凶化吉,《紫微斗数全书》福德宫论
fd_313,福德,ziwei,精神,精神刚烈，劳碌,七杀刚烈，坐福德宫主劳碌,《紫微斗数全书》福德宫论
fd_314,福德,ziwei,精神,精神多变，劳心,破军变动，坐福德宫主劳心,《紫微斗数全书》福德宫论
fd_315,福德,ziwei,精神,精神有辅佐、得人助（左辅主助力）,左辅为贵人星坐福德宫，主福德有辅佐、得人助,《紫微斗数全书》辅星论
fd_316,福德,ziwei,精神,精神有辅佐、得人助（右弼主辅弼）,右弼为贵人星坐福德宫，主福德有辅佐、得人助,《紫微斗数全书》辅星论
fd_317,福德,ziwei,精神,精神有才学、文雅,文昌主才学坐福德宫，主福德有才学、文雅,《紫微斗数全书》辅星论
fd_318,福德,ziwei,精神,精神有才艺、聪慧,文曲主才艺坐福德宫，主福德有才艺、聪慧,《紫微斗数全书》辅星论
fd_319,福德,ziwei,精神,精神遇贵、逢凶化吉（天魁阳贵显助）,天魁为天乙贵人坐福德宫，主福德遇贵、逢凶化吉,《紫微斗数全书》辅星论
fd_320,福德,ziwei,精神,精神遇贵、逢凶化吉（天钺阴贵暗扶）,天钺为天乙贵人坐福德宫，主福德遇贵、逢凶化吉,《紫微斗数全书》辅星论
fd_321,福德,ziwei,精神,精神有财、衣食丰足,禄存主财禄坐福德宫，主福德有财、衣食丰足,《紫微斗数全书》辅星论
fd_322,福德,ziwei,精神,精神好动、奔波,天马主动坐福德宫，主福德好动、奔波,《紫微斗数全书》辅星论
zc_301,财帛,ziwei,财运,帝星坐财帛（紫微为贵）——财贵，善理财,紫微帝星坐财帛宫主财贵,《紫微斗数全书》财帛宫论
zc_302,财帛,ziwei,财运,天机坐财帛——智谋生财，财来财去,天机坐财帛宫主智谋生财,《紫微斗数全书》财帛宫论
zc_303,财帛,ziwei,财运,太阳坐财帛——散财好面子，财难聚,太阳坐财帛宫主散财,《紫微斗数全书》财帛宫论
zc_304,财帛,ziwei,财运,财星坐财帛（武曲为财星）——财运旺，理财得力,武曲为财星，坐财帛宫主财旺,《紫微斗数全书》财帛宫论
zc_305,财帛,ziwei,财运,天同坐财帛——安逸平稳，财不求多,天同坐财帛宫主财平稳,《紫微斗数全书》财帛宫论
zc_306,财帛,ziwei,财运,廉贞坐财帛——有财但多是非,廉贞坐财帛宫主财多是非,《紫微斗数全书》财帛宫论
zc_307,财帛,ziwei,财运,库星坐财帛（天府为库星）——财厚善蓄,天府为库星，坐财帛宫主财厚,《紫微斗数全书》财帛宫论
zc_308,财帛,ziwei,财运,田宅主坐财帛（太阴主财宅）——财稳有积蓄,太阴主财宅，坐财帛宫主财稳,《紫微斗数全书》财帛宫论
zc_309,财帛,ziwei,财运,贪狼坐财帛——主横财，财来财去多花费,贪狼坐财帛宫主横财多花,《紫微斗数全书》财帛宫论
zc_310,财帛,ziwei,财运,巨门坐财帛——口舌生财，多是非,巨门坐财帛宫主口舌生财,《紫微斗数全书》财帛宫论
zc_311,财帛,ziwei,财运,天相坐财帛——辅佐顺遂，财稳,天相坐财帛宫主财顺遂,《紫微斗数全书》财帛宫论
zc_312,财帛,ziwei,财运,天梁坐财帛——荫庇有靠，财有根基,天梁坐财帛宫主财有靠,《紫微斗数全书》财帛宫论
zc_313,财帛,ziwei,财运,七杀坐财帛——财来财去，波动大,七杀坐财帛宫主财波动,《紫微斗数全书》财帛宫论
zc_314,财帛,ziwei,财运,破军坐财帛——主破财，财难聚,破军坐财帛宫主破财,《紫微斗数全书》财帛宫论
zc_320,财帛,ziwei,财运,禄存坐财帛宫——财丰、财帛有积,禄存为财星坐财帛，主财丰,《紫微斗数全书》辅星论
zc_321,财帛,ziwei,财运,化禄入财帛宫——财丰、进财,财帛宫化禄主进财,《紫微斗数全书》四化论
zc_322,财帛,ziwei,财运,财帛宫化忌 → 破财、进财波折、财来财去（财帛宫四化之忌）,财帛宫化忌主破财（《紫微斗数全书》财帛宫四化）；gong12 化忌所在宫为人生课题，财帛忌须防透支,《紫微斗数全书》财帛宫四化
zw_103,财帛,ziwei,财运,财帛宫煞：财难守，先聚后散,财帛宫陀罗/地劫/擎羊 → 财来财去（紫微斗数财帛宫论）,《紫微斗数全书》财帛宫论：财帛宫煞主财难守先聚后散
qy_102,迁移,ziwei,迁移,迁移宫得动星（紫微/七杀/太阳/天马）→ 外出发展有利，异地可成,迁移宫得动星主外出显达（《紫微斗数全书》迁移宫论；0158 迁移宫紫微七杀搬迁成功）,《紫微斗数全书》迁移宫论
qy_103,迁移,ziwei,迁移,迁移宫无主星 → 外出无靠，宜守本乡（出外波折）,迁移宫空主外出不利（《紫微斗数全书》迁移宫论）,《紫微斗数全书》迁移宫论）
qy_105,迁移,ziwei,迁移,迁移宫化禄 → 外出得利，异乡发展有助益,迁移宫化禄主外出有利（《紫微斗数全书》迁移宫四化论）,《紫微斗数全书》迁移宫四化论）
zq_301,迁移,ziwei,迁移,外出遇贵人，出外显贵,紫微帝星出外主贵，坐迁移宫主外出遇贵,《紫微斗数全书》迁移宫论
zq_302,迁移,ziwei,迁移,外出多变动奔波，劳碌,天机多变，坐迁移宫主外出奔波劳碌,《紫微斗数全书》迁移宫论
zq_303,迁移,ziwei,迁移,外出光明主名声，出外扬名,太阳光明，坐迁移宫主出外扬名,《紫微斗数全书》迁移宫论
zq_304,迁移,ziwei,迁移,外出求财，奔波劳碌,武曲财星奔波，坐迁移宫主外出求财,《紫微斗数全书》迁移宫论
zq_305,迁移,ziwei,迁移,外出安逸，随遇而安,天同福星安逸，坐迁移宫主外出随遇而安,《紫微斗数全书》迁移宫论
zq_306,迁移,ziwei,迁移,外出多交际，防是非,廉贞交际，坐迁移宫主外出多是非,《紫微斗数全书》迁移宫论
zq_307,迁移,ziwei,迁移,外出稳重有靠，出外得助,天府稳重，坐迁移宫主外出得助,《紫微斗数全书》迁移宫论
zq_308,迁移,ziwei,迁移,外出内敛平稳，宜静,太阴内敛，坐迁移宫主外出宜静,《紫微斗数全书》迁移宫论
zq_309,迁移,ziwei,迁移,外出多机遇，交际广,贪狼机遇多，坐迁移宫主外出交际广,《紫微斗数全书》迁移宫论
zq_310,迁移,ziwei,迁移,外出多口舌，防是非,巨门口舌，坐迁移宫主外出多是非,《紫微斗数全书》迁移宫论
zq_311,迁移,ziwei,迁移,外出平顺，遇贵人,天相平顺，坐迁移宫主外出遇贵人,《紫微斗数全书》迁移宫论
zq_312,迁移,ziwei,迁移,外出有荫庇，逢凶化吉,天梁荫庇，坐迁移宫主外出逢凶化吉,《紫微斗数全书》迁移宫论
zq_313,迁移,ziwei,迁移,外出变动大，奔波闯荡,七杀变动，坐迁移宫主外出奔波闯荡,《紫微斗数全书》迁移宫论
zq_314,迁移,ziwei,迁移,外出多变，奔波劳碌,破军变动，坐迁移宫主外出奔波劳碌,《紫微斗数全书》迁移宫论
zq_320,迁移,ziwei,迁移,天马坐迁移宫——外出奔波、迁移,天马主动坐迁移，主外出奔波,《紫微斗数全书》辅星论
xg_505,十神,bazi,性格,伤官见官 → 口舌是非、爱投诉、易发脾气、不易信人（伤官主表达，官星受制则表达失控取是非象）,伤官见官主口舌是非（《渊海子平》伤官见官为祸百端）——投射到性格行为=爱抱怨/易怒,《渊海子平》伤官见官为祸百端——口舌是非
xg_506,十神,bazi,性格,偏印旺 → 鬼主意多、做事走捷径、耍小聪明（枭神主偏门智慧，行为上取巧/非正统）,枭神主偏门智慧（《渊海子平》枭神论）——偏门智慧的行为取象=走捷径/小聪明,《渊海子平》枭神论：偏门智慧
xg_507,十神,bazi,性格,食伤透+印星透 → 外冷内热/习惯付出（印主内敛冷淡为外象，食伤主付出表达为内象）,印主内敛+食伤主表达（《子平真诠》十神性情）——双透取合象：外冷内热,《子平真诠》十神性情：印主内敛食伤主表达
xg_508,十神,bazi,性格,印旺被财破 → 被动顺从/缺主见（印主仁慈但荫庇被财破，仁慈无所依）,财坏印主荫庇失效（《子平真诠》财坏印）——印之仁慈被动无靠山→缺主见,《子平真诠》财坏印——荫庇失效
cai_311,十神,bazi,财运,偏印旺+比劫旺+驿马 → 被人欺骗失财（偏印主欺诈，比劫主争夺者，驿马主流动中被动）,偏印欺诈+比劫争夺+驿马流动（《三命通会》）——三合象=被骗,《三命通会》偏印比劫驿马合象——被骗失财
zj_320,疾厄,ziwei,健康,疾厄宫天同+天梁 → 慢性病/长期服药（天同=福星懒散主慢性，天梁=荫星医药主长期）,天同天梁双星入疾厄（《紫微斗数全书》疾厄宫双星论）——天同懒散主慢性+天梁医药主长期,《紫微斗数全书》疾厄宫双星论——天同天梁主慢性病需长期医药
yj_220,年十神,bazi,流年牢狱,七杀旺+身弱+三刑+印星弱 → 牢狱/官非候选（七杀攻身无印化，三刑主刑伤）,七杀攻身+三刑成局+印星无救（《三命通会》）——三证齐备为牢狱候选,《三命通会》七杀攻身三刑成局印星无救主牢狱
ys_220,年用神,bazi,流年事业升,官杀为用+流年官星透干 → 事业突破/升迁/新机会（用神临应吉）,官杀为用神时官星临流年=用神得地（《子平真诠》用神临应吉）——事业/权柄提升,《子平真诠》用神临应吉——官杀为用官星临主事业突破
ys_221,年用神,bazi,流年事业挫,官杀为忌+流年七杀攻身 → 事业挫折/降职/压力大（忌神攻身应凶）,官杀为忌神时七杀攻身=忌神克体（《子平真诠》忌神攻身）——事业受挫,《子平真诠》忌神攻身——七杀攻身主事业挫折
hun_109,十神,bazi,婚姻状态,原局配偶星不现，比劫旺争财，华盖入命主孤高——婚缘极薄，晚婚或独身倾向,财星不现+比劫争妻+华盖主孤（《渊海子平》财星论+《三命通会》华盖论）——三象叠加婚缘极薄,《渊海子平》财星不现比劫旺主妻缘难觅；《三命通会》华盖临命主孤高
hun_110,十神,bazi,婚姻状态,配偶星不现，华盖入命——婚缘不显，晚婚或独身倾向,配偶星不现婚缘不显+华盖主孤（《渊海子平》财官不现主婚迟+《三命通会》华盖主孤）,《三命通会》华盖主孤；《渊海子平》财官不现主婚迟
hun_111,十神,bazi,婚姻状态,夫星不现，华盖入命——婚缘不显，独身倾向,官杀不现夫缘虚+华盖主孤（《渊海子平》官杀论+《三命通会》华盖论）,《三命通会》华盖主孤；《渊海子平》官杀不现主夫缘虚
yliu_110,年六亲,bazi,流年母灾,流年克母星——印星（母）受克，母灾候选（母健康/安全凶年）,流年干支克印星五行→母星受克（《滴天髓》六亲星受克；正印为母，受克主母灾）,《滴天髓》六亲星受克主六亲灾
yliu_111,年六亲,bazi,流年父灾,流年克父星——偏财（父）受克，父灾候选（父健康/安全/财务凶年）,流年干支克偏财五行→父星受克（《滴天髓》六亲星受克；偏财为父，受克主父灾）,《滴天髓》六亲星受克主六亲灾
jk_401,年合会,bazi,流年健康,流年支冲日支——被冲克五行对应脏腑受制（水=肾/脑/髓/骨，火=心/血/目，木=肝/胆/筋，金=肺/肠/皮，土=脾/胃/肉）,流年冲日支=自身健康冲击；被冲克五行的对应脏腑为手术/疾病部位（《黄帝内经》五行五脏；dayun.md 手术部位=被冲克的五行对应脏腑）,《黄帝内经》五行五脏：肝木心火脾土肺金肾水
yj_230,年神煞,bazi,流年重病,流年羊刃+灾煞+病符三煞齐临——自身重病/手术候选（血光+灾祸+疾病同临）,羊刃主血光刀伤，灾煞主灾祸意外，病符主疾病（三煞齐临自身健康大凶）,《三命通会》羊刃主血光、灾煞主灾、病符主病——三煞齐临主重病
ymar_130,年神煞,bazi,流年玄学感应,本命华盖偏印+流年桃花——通灵/玄学感应/偏门直觉候选（华盖主玄学，偏印主第六感，桃花引动感应）,华盖主孤高玄学+偏印主偏门第六感+流年桃花引动感应（《三命通会》华盖偏印论）,《三命通会》华盖主玄学；《渊海子平》偏印主偏门第六感
ycai_120,年神煞,bazi,流年得财,流年天乙贵人+迁移宫化禄——贵人相助异地得财/意外机遇（贵人+外出吉→异地机遇引财）,天乙贵人主贵人相助+迁移禄主异地得利（《三命通会》天乙贵人论+《紫微斗数全书》迁移四化）,《三命通会》天乙贵人吉神第一；《紫微斗数全书》迁移禄主外出得利
ys_230,年用神,bazi,流年事业升,本命官杀为用+流年天乙贵人——事业突破/荣誉/得奖候选（用神得贵人引动主贵）,官杀为用主贵+天乙贵人主机遇（《子平真诠》用神论+《三命通会》天乙贵人论）,《子平真诠》用神临应吉；《三命通会》天乙贵人主贵助
ymar_131,年六亲,bazi,流年配偶凶,流年配偶星受克+值年吊客——配偶重病/死亡候选（配偶星受灾+吊客主丧）,配偶星受克主配偶灾+吊客主丧事（《滴天髓》六亲星受克+《协纪辨方书》吊客）,《滴天髓》六亲星受克主灾；《协纪辨方书》吊客主丧事
yj_231,年神煞,bazi,流年意外,流年迁移宫化忌+驿马/大耗——出行/交通意外候选（迁移忌主出行不利+驿马主变动）,迁移宫忌主出行不利+驿马主交通变动或大耗主意外损耗（《紫微斗数全书》迁移四化+《三命通会》驿马大耗）,《紫微斗数全书》迁移忌主出行不利；《三命通会》驿马主变动大耗主损耗
yliu_112,年合会,bazi,流年母逝,流年年柱干伏吟+流年克母星——母逝候选（年柱父母宫伏吟+印星受克=母星入墓）,年柱为父母宫伏吟主父母变动+印星受克主母灾（《三命通会》伏吟主变动+《滴天髓》印星为母受克主灾）,《三命通会》伏吟反吟泪吟吟；《滴天髓》印星为母受克主母灾
hun_412,十神,bazi,婚姻质量,夫妻宫被冲但逢合解（冲被合绊/天干合解冲）——婚姻有波折但可维持，不判离婚,冲而遇合则解（《三命通会》冲合论：冲被合解则冲击力减，婚姻不至于破裂）,《三命通会》冲而遇合则解——有合解冲则不构成实际婚变
cai_312,十神,bazi,财运,身强+财星透干+食伤生财——财运顺畅，收入稳定增长（身旺任财+食伤为财源）,身旺能任财+食伤生财为财源不绝（《渊海子平》身财两停主富；《滴天髓》食伤生财务）,《渊海子平》身财两停食伤生财主富
cai_313,大运,bazi,财运,大运财星为忌神——当前经济压力大（忌神攻财，财为负担非财富）,财为忌时见财即耗（《渊海子平》用神论：忌神临限主破耗压力）,《渊海子平》忌神临限主破耗
fam_120,出身,bazi,出身贫富,财星得地但比劫旺夺财——家境先裕后损（出生时有家底，后因竞争/合伙/破耗而中落）,财得地→有家底；比劫夺财→财被分夺（《渊海子平》劫财夺财主家道中落）,《渊海子平》劫财夺财主家道中落
zv_300,六亲,bazi,子女性别,时柱天干为食神——子女以女为主（食神阴柔主女，时柱为子女宫主位）,时柱为子女宫，时干十神定子女性别（《渊海子平》论子女：食神主女）,《渊海子平》论子女：食神主女
zv_301,六亲,bazi,子女性别,时柱天干为伤官——子女以男为主（伤官阳刚主男，时柱为子女宫主位）,时柱为子女宫，时干十神定子女性别（《渊海子平》论子女：伤官主男）,《渊海子平》论子女：伤官主男
liu_204,六亲,bazi,母星状态,母星得地旺相且不受克——母亲康寿、荫庇厚（印旺主母寿长）,印星(母)得地旺相主母寿（《渊海子平》六亲论：印绶旺相主母康健）,《渊海子平》六亲论：印绶旺相主母康健荫庇厚
yj_232,年神煞,bazi,流年穷困,流年忌神攻身+病符+大耗——穷困潦倒候选（忌神攻+疾病+破耗=贫病交加）,忌神攻身主困厄+病符主病+大耗主破财（《滴天髓》忌神攻身+《协纪辨方书》病符大耗）,《滴天髓》忌神攻身主困厄；《协纪辨方书》病符大耗主贫病
hun_420,年六亲,bazi,流年婚动,流年配偶星+子女星双透干——奉子成婚候选（配偶星子女星同动=因孕成婚）,配偶星子女星同透=婚恋+生育同年（《渊海子平》夫妻星子女星同动论）,《渊海子平》夫妻星子女星同动主因孕成婚
